trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1173,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.650742781160222,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1174,False,"{'a': 0.5, 'e': 1.0}",30,0,-27.996940176447794,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1175,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.80486967911664,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1176,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.204026156610965,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1177,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.59493242276859,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1178,False,"{'a': 0.5, 'e': 1.0}",25,0,-22.025178168625242,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1179,False,"{'a': 0.5, 'e': 1.0}",25,0,-6.157887060117533,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
1180,False,"{'a': 0.5, 'e': 1.0}",25,0,-38.549044763209004,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1181,False,"{'a': 0.5, 'e': 1.0}",30,0,-45.03392648711065,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1182,False,"{'a': 0.5, 'e': 1.0}",25,0,-37.06342369228864,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1183,False,"{'a': 0.5, 'e': 1.0}",20,0,-7.078723776354084,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1184,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.678822507654147,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1185,False,"{'a': 0.5, 'e': 1.0}",20,0,0.08180738694637957,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1186,False,"{'a': 0.5, 'e': 1.0}",20,0,-33.47599078600506,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1187,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.307362864280194,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1188,False,"{'a': 0.5, 'e': 1.0}",20,0,-16.46517884962115,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1189,False,"{'a': 0.5, 'e': 1.0}",25,0,-43.10734550587701,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1190,False,"{'a': 0.5, 'e': 1.0}",30,0,-10.575344202667063,"{0: 22, 1: 8, 2: 0, 3: 0, 4: 0}",0
1191,False,"{'a': 0.5, 'e': 1.0}",25,0,-41.66751150664006,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1192,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.66821719421886,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1193,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.416052069918607,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1194,False,"{'a': 0.5, 'e': 1.0}",25,0,-27.56104283420402,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1195,False,"{'a': 0.5, 'e': 1.0}",25,0,-13.890085697847132,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1196,False,"{'a': 0.5, 'e': 1.0}",25,0,-48.199006252392586,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1197,False,"{'a': 0.5, 'e': 1.0}",20,0,-40.968320555249534,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1198,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.72464168846539,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1199,False,"{'a': 0.5, 'e': 1.0}",35,0,-43.14930913674391,"{0: 20, 1: 15, 2: 0, 3: 0, 4: 0}",0
1200,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.68457157169909,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1201,False,"{'a': 0.5, 'e': 1.0}",35,0,-35.768543744112065,"{0: 20, 1: 15, 2: 0, 3: 0, 4: 0}",0
1202,False,"{'a': 0.5, 'e': 1.0}",20,0,-26.840126220414767,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1203,False,"{'a': 0.5, 'e': 1.0}",30,0,-47.26133732818067,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1204,False,"{'a': 0.5, 'e': 1.0}",30,0,-29.048404790374782,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1205,False,"{'a': 0.5, 'e': 1.0}",20,0,-8.945940509207624,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1206,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.831924187190282,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1207,False,"{'a': 0.5, 'e': 1.0}",20,0,-0.16410416240147363,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1208,False,"{'a': 0.5, 'e': 1.0}",25,0,-38.681975672377085,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1209,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.260021105614225,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1210,False,"{'a': 0.5, 'e': 1.0}",30,0,-17.448568579750205,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1211,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.27290678645279,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1212,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.09912845593107,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1213,False,"{'a': 0.5, 'e': 1.0}",20,0,-6.284393991027569,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1214,False,"{'a': 0.5, 'e': 1.0}",30,0,-18.898699367033494,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1215,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.705919580563307,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1216,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.722187429870797,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1217,False,"{'a': 0.5, 'e': 1.0}",25,0,-41.95622993470271,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1218,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.317614267048747,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1219,False,"{'a': 0.5, 'e': 1.0}",30,0,-37.46527584182127,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1220,False,"{'a': 0.5, 'e': 1.0}",20,0,5.035148122393753,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1221,False,"{'a': 0.5, 'e': 1.0}",35,0,-58.90183846654035,"{0: 17, 1: 18, 2: 0, 3: 0, 4: 0}",0
1222,False,"{'a': 0.5, 'e': 1.0}",20,0,-22.924223908974092,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1223,False,"{'a': 0.5, 'e': 1.0}",30,0,-35.05845307886943,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1224,False,"{'a': 0.5, 'e': 1.0}",30,0,-49.232536808883516,"{0: 15, 1: 15, 2: 0, 3: 0, 4: 0}",0
1225,False,"{'a': 0.5, 'e': 1.0}",25,0,-4.543163622384014,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
1226,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.561604235357088,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1227,False,"{'a': 0.5, 'e': 1.0}",20,0,-3.8340969515481786,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1228,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.203920568673166,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1229,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.216382696591669,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1230,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.92366563144599,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1231,False,"{'a': 0.5, 'e': 1.0}",20,0,-12.159396729581962,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1232,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.641736838279012,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1233,False,"{'a': 0.5, 'e': 1.0}",20,0,-0.019387119879695547,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1234,False,"{'a': 0.5, 'e': 1.0}",20,0,-29.040980495799236,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1235,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.357287898832162,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1236,False,"{'a': 0.5, 'e': 1.0}",30,0,-25.019013570194833,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1237,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.373724848983798,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1238,False,"{'a': 0.5, 'e': 1.0}",30,0,-49.60088434565452,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1239,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.36625309262117,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1240,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.6558956385759,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1241,False,"{'a': 0.5, 'e': 1.0}",25,0,-29.075302727327816,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1242,False,"{'a': 0.5, 'e': 1.0}",30,0,-20.345566935954466,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1243,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.96233386652792,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1244,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.211277895845345,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1245,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.700480997110304,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1246,False,"{'a': 0.5, 'e': 1.0}",25,0,-25.250301466654314,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1247,False,"{'a': 0.5, 'e': 1.0}",30,0,-34.047796104013365,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1248,False,"{'a': 0.5, 'e': 1.0}",25,0,-20.706704803657132,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1249,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.399870071491872,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1250,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.671094803507208,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1251,False,"{'a': 0.5, 'e': 1.0}",25,0,-26.884368011746716,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1252,False,"{'a': 0.5, 'e': 1.0}",25,0,-11.053259602240942,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1253,False,"{'a': 0.5, 'e': 1.0}",20,0,-24.712389175436876,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1254,False,"{'a': 0.5, 'e': 1.0}",25,0,-8.816623565548063,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1255,False,"{'a': 0.5, 'e': 1.0}",20,0,-11.768951719266719,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1256,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.98372257231058,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1257,False,"{'a': 0.5, 'e': 1.0}",30,0,-13.769263540661727,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1258,False,"{'a': 0.5, 'e': 1.0}",30,0,-26.371259819525253,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1259,False,"{'a': 0.5, 'e': 1.0}",25,0,-7.9375208151089005,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1260,False,"{'a': 0.5, 'e': 1.0}",30,0,-22.827995665081513,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1261,False,"{'a': 0.5, 'e': 1.0}",25,0,-15.572254265976666,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1262,False,"{'a': 0.5, 'e': 1.0}",35,0,-25.938343422576413,"{0: 23, 1: 12, 2: 0, 3: 0, 4: 0}",0
1263,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.683120849903943,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1264,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.788035016165686,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1265,False,"{'a': 0.5, 'e': 1.0}",25,0,-18.253531636818057,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1266,False,"{'a': 0.5, 'e': 1.0}",25,0,-29.357216600277205,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1267,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.714856634388237,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1268,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.54780539856013,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1269,False,"{'a': 0.5, 'e': 1.0}",25,0,-30.111055478261076,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1270,False,"{'a': 0.5, 'e': 1.0}",20,0,-25.063013146748887,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1271,False,"{'a': 0.5, 'e': 1.0}",30,0,-37.16622678149475,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1272,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.480706812204016,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1273,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.527985478761707,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1274,False,"{'a': 0.5, 'e': 1.0}",25,0,-22.097963108958123,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1275,False,"{'a': 0.5, 'e': 1.0}",20,0,-8.281392085659686,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1276,False,"{'a': 0.5, 'e': 1.0}",30,0,-41.04620726874989,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1277,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.16838455360246,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1278,False,"{'a': 0.5, 'e': 1.0}",25,0,-36.95266970969316,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1279,False,"{'a': 0.5, 'e': 1.0}",20,0,-7.856696537938969,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1280,False,"{'a': 0.5, 'e': 1.0}",30,0,-30.933389953710428,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1281,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.303782245737139,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1282,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.03854550300549,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1283,False,"{'a': 0.5, 'e': 1.0}",30,0,-40.031778093627175,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1284,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.854334257469024,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1285,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.350407626656597,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1286,False,"{'a': 0.5, 'e': 1.0}",30,0,-16.50019676530772,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1287,False,"{'a': 0.5, 'e': 1.0}",30,0,-39.33539643610744,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1288,False,"{'a': 0.5, 'e': 1.0}",30,0,-34.01379603633075,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1289,False,"{'a': 0.5, 'e': 1.0}",35,0,-42.25553030750467,"{0: 20, 1: 15, 2: 0, 3: 0, 4: 0}",0
1290,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.10573364332679,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1291,False,"{'a': 0.5, 'e': 1.0}",30,0,-24.99177282134347,"{0: 19, 1: 11, 2: 0, 3: 0, 4: 0}",0
1292,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.26324598784213,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1293,False,"{'a': 0.5, 'e': 1.0}",20,0,-34.33988896563183,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1294,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.939673905372604,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1295,False,"{'a': 0.5, 'e': 1.0}",35,0,-51.32243654523134,"{0: 19, 1: 16, 2: 0, 3: 0, 4: 0}",0
1296,False,"{'a': 0.5, 'e': 1.0}",25,0,-41.37824275901018,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1297,False,"{'a': 0.5, 'e': 1.0}",25,0,-29.01340358789533,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1298,False,"{'a': 0.5, 'e': 1.0}",35,0,-49.96500749027028,"{0: 19, 1: 16, 2: 0, 3: 0, 4: 0}",0
1299,False,"{'a': 0.5, 'e': 1.0}",20,0,-15.92967187155813,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1300,False,"{'a': 0.5, 'e': 1.0}",20,0,-28.16493761732173,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1301,False,"{'a': 0.5, 'e': 1.0}",20,0,-6.248755726269029,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1302,False,"{'a': 0.5, 'e': 1.0}",20,0,-5.897528802165006,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1303,False,"{'a': 0.5, 'e': 1.0}",20,0,-21.703382265925743,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1304,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.14727918601728,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1305,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.688613425981423,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1306,False,"{'a': 0.5, 'e': 1.0}",30,0,-15.257091286119207,"{0: 20, 1: 10, 2: 0, 3: 0, 4: 0}",0
1307,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.8997168169639,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1308,False,"{'a': 0.5, 'e': 1.0}",25,0,-6.957696995049395,"{0: 18, 1: 7, 2: 0, 3: 0, 4: 0}",0
1309,False,"{'a': 0.5, 'e': 1.0}",25,0,-1.5985379599589393,"{0: 19, 1: 6, 2: 0, 3: 0, 4: 0}",0
1310,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.802999512048782,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1311,False,"{'a': 0.5, 'e': 1.0}",20,0,-32.40362443769168,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1312,False,"{'a': 0.5, 'e': 1.0}",25,0,-47.042867048969676,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1313,False,"{'a': 0.5, 'e': 1.0}",30,0,-46.247672145029725,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1314,False,"{'a': 0.5, 'e': 1.0}",35,0,-38.56232266533229,"{0: 21, 1: 14, 2: 0, 3: 0, 4: 0}",0
1315,False,"{'a': 0.5, 'e': 1.0}",25,0,-14.969601841813883,"{0: 17, 1: 8, 2: 0, 3: 0, 4: 0}",0
1316,False,"{'a': 0.5, 'e': 1.0}",25,0,-38.44806148743228,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1317,False,"{'a': 0.5, 'e': 1.0}",30,0,-56.934865556134966,"{0: 14, 1: 16, 2: 0, 3: 0, 4: 0}",0
1318,False,"{'a': 0.5, 'e': 1.0}",30,0,-9.64684372245399,"{0: 22, 1: 8, 2: 0, 3: 0, 4: 0}",0
1319,False,"{'a': 0.5, 'e': 1.0}",25,0,-45.48548923865939,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1320,False,"{'a': 0.5, 'e': 1.0}",25,0,-32.06167544323596,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1321,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.606539899957687,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1322,False,"{'a': 0.5, 'e': 1.0}",20,0,-37.25721576606497,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1323,False,"{'a': 0.5, 'e': 1.0}",20,0,-36.21097927117763,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1324,False,"{'a': 0.5, 'e': 1.0}",30,0,-38.95979789215589,"{0: 16, 1: 14, 2: 0, 3: 0, 4: 0}",0
1325,False,"{'a': 0.5, 'e': 1.0}",25,0,-24.555621564529595,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1326,False,"{'a': 0.5, 'e': 1.0}",25,0,-35.883112370794976,"{0: 13, 1: 12, 2: 0, 3: 0, 4: 0}",0
1327,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.479209452408355,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1328,False,"{'a': 0.5, 'e': 1.0}",25,0,-21.691482711711082,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1329,False,"{'a': 0.5, 'e': 1.0}",25,0,-29.08666044637966,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1330,False,"{'a': 0.5, 'e': 1.0}",20,0,-39.347109540737,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1331,False,"{'a': 0.5, 'e': 1.0}",20,0,-35.69128909950236,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1332,False,"{'a': 0.5, 'e': 1.0}",20,0,-45.999421814898966,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1333,False,"{'a': 0.5, 'e': 1.0}",20,0,-19.315223760263514,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1334,False,"{'a': 0.5, 'e': 1.0}",20,0,-17.20718978798361,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1335,False,"{'a': 0.5, 'e': 1.0}",20,0,-6.102196085948938,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1336,False,"{'a': 0.5, 'e': 1.0}",20,0,-6.464308406969322,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1337,False,"{'a': 0.5, 'e': 1.0}",20,0,-18.876063392553068,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1338,False,"{'a': 0.5, 'e': 1.0}",20,0,-4.860442332827187,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
1339,False,"{'a': 0.5, 'e': 1.0}",20,0,-31.917664987063226,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1340,False,"{'a': 0.5, 'e': 1.0}",20,0,7.340536641341059,"{0: 16, 1: 4, 2: 0, 3: 0, 4: 0}",0
1341,False,"{'a': 0.5, 'e': 1.0}",20,0,-23.67549200208155,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1342,False,"{'a': 0.5, 'e': 1.0}",20,0,-33.46366221069716,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1343,False,"{'a': 0.5, 'e': 1.0}",25,0,-24.878713780124656,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1344,False,"{'a': 0.5, 'e': 1.0}",25,0,-19.588720513329854,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1345,False,"{'a': 0.5, 'e': 1.0}",20,0,-9.162582783487593,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1346,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.317976708323762,"{0: 12, 1: 8, 2: 0, 3: 0, 4: 0}",0
1347,False,"{'a': 0.5, 'e': 1.0}",25,0,-23.625954769524423,"{0: 16, 1: 9, 2: 0, 3: 0, 4: 0}",0
1348,False,"{'a': 0.5, 'e': 1.0}",20,0,-38.48154360584708,"{0: 10, 1: 10, 2: 0, 3: 0, 4: 0}",0
1349,False,"{'a': 0.5, 'e': 1.0}",30,0,-33.19640802305718,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1350,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.895359977587116,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1351,False,"{'a': 0.5, 'e': 1.0}",30,0,-34.452323638127226,"{0: 18, 1: 12, 2: 0, 3: 0, 4: 0}",0
1352,False,"{'a': 0.5, 'e': 1.0}",20,0,-10.87820323901532,"{0: 13, 1: 7, 2: 0, 3: 0, 4: 0}",0
1353,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.08844969557824,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1354,False,"{'a': 0.5, 'e': 1.0}",30,0,-34.56659520207361,"{0: 17, 1: 13, 2: 0, 3: 0, 4: 0}",0
1355,False,"{'a': 0.5, 'e': 1.0}",25,0,-49.94495239401088,"{0: 11, 1: 14, 2: 0, 3: 0, 4: 0}",0
1356,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.455257716456785,"{0: 14, 1: 11, 2: 0, 3: 0, 4: 0}",0
1357,False,"{'a': 0.5, 'e': 1.0}",20,0,-43.78473905655386,"{0: 9, 1: 11, 2: 0, 3: 0, 4: 0}",0
1358,False,"{'a': 0.5, 'e': 1.0}",25,0,-28.08317347647334,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1359,False,"{'a': 0.5, 'e': 1.0}",20,0,-30.83531171439395,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1360,False,"{'a': 0.5, 'e': 1.0}",20,0,-27.0998419542825,"{0: 11, 1: 9, 2: 0, 3: 0, 4: 0}",0
1361,False,"{'a': 0.5, 'e': 1.0}",25,0,-31.21940722655547,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
1362,False,"{'a': 0.5, 'e': 1.0}",20,0,-14.743804848897778,"{0: 14, 1: 6, 2: 0, 3: 0, 4: 0}",0
1363,False,"{'a': 0.5, 'e': 1.0}",25,0,-43.98375685212407,"{0: 12, 1: 13, 2: 0, 3: 0, 4: 0}",0
1364,False,"{'a': 0.5, 'e': 1.0}",20,0,-47.70781196389424,"{0: 8, 1: 12, 2: 0, 3: 0, 4: 0}",0
1365,False,"{'a': 0.5, 'e': 1.0}",25,0,-23.823475338273266,"{0: 15, 1: 10, 2: 0, 3: 0, 4: 0}",0
